sample_index,stratum,player_url,expected_afltables_identity,child_status,outcome,reason_codes,visible_name,title_birth_year,retained_birth_year,retained_debut_season,retained_last_season,retained_career_games,earliest_recruitment_year,earliest_recruitment_event_type,numeric_suffix,continuity_rule_url,name_variant,known_exception_class,ledger_status,weak_evidence,operator_review_required,missing_fields
77,census,https://www.draftguru.com.au/players/chris_masten/1,players/C/Chris_Masten.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Chris Masten,1989,1989,2008,2019,215,2007,National,False,False,False,,none,False,False,
78,census,https://www.draftguru.com.au/players/chris_mcdermott/1,players/C/Chris_McDermott.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT_TOLERANCE;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Chris McDermott,1963,1964,1991,1996,117,1981,,False,False,False,,none,False,False,
79,census,https://www.draftguru.com.au/players/chris_naish/1,players/C/Chris_Naish.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Chris Naish,1971,1971,1990,1999,161,1988,National,False,False,False,,none,False,False,
80,census,https://www.draftguru.com.au/players/chris_tarrant/1,players/C/Chris_Tarrant.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Chris Tarrant,1980,1980,1998,2012,268,1997,National,False,False,False,,none,False,False,
81,census,https://www.draftguru.com.au/players/chris_yarran/1,players/C/Chris_Yarran.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT_TOLERANCE;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Chris Yarran,1990,1991,2009,2015,119,2008,National,False,False,False,,none,False,False,
82,census,https://www.draftguru.com.au/players/christian_petracca/1,players/C/Christian_Petracca.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Christian Petracca,1996,1996,2016,2025,212,2014,National,False,False,False,,none,False,False,
83,census,https://www.draftguru.com.au/players/christian_salem/1,players/C/Christian_Salem.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Christian Salem,1995,1995,2014,2025,199,2013,National,False,False,False,,none,False,False,
84,census,https://www.draftguru.com.au/players/clayton_oliver/1,players/C/Clayton_Oliver.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Clayton Oliver,1997,1997,2016,2025,205,2015,National,False,False,False,,none,False,False,
85,census,https://www.draftguru.com.au/players/clive_waterhouse/1,players/C/Clive_Waterhouse.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Clive Waterhouse,1974,1974,1996,2004,106,1995,National,False,False,False,,none,False,False,
86,census,https://www.draftguru.com.au/players/colby_mckercher/1,players/C/Colby_McKercher.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Colby McKercher,2005,2005,2024,2025,39,2023,National,False,False,False,,none,False,False,
87,census,https://www.draftguru.com.au/players/colin_sylvia/1,players/C/Colin_Sylvia.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Colin Sylvia,1985,1985,2004,2014,163,2003,National,False,False,False,,none,False,False,
88,census,https://www.draftguru.com.au/players/connor_rozee/1,players/C/Connor_Rozee.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Connor Rozee,2000,2000,2019,2025,150,2018,National,False,False,False,,none,False,False,
89,census,https://www.draftguru.com.au/players/cooper_duff-tytler/1,players/C/Cooper_Duff-Tytler.html,target_not_registered,target_unregistered,TARGET_NOT_REGISTERED,Cooper Duff-Tytler,2007,,,,,2025,National,False,False,False,,none,False,True,
90,census,https://www.draftguru.com.au/players/craig_holden/1,players/C/Craig_Holden.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Craig Holden,1957,1957,1982,1988,109,1981,,False,False,False,,none,False,False,
91,census,https://www.draftguru.com.au/players/dale_kickett/1,players/D/Dale_Kickett.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Dale Kickett,1968,1968,1990,2002,181,1989,National,False,False,False,,none,False,False,
92,census,https://www.draftguru.com.au/players/dale_thomas/1,players/D/Dale_Thomas.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Dale Thomas,1987,1987,2006,2019,258,2005,National,False,False,False,,none,False,False,
93,census,https://www.draftguru.com.au/players/damian_cupido/1,players/D/Damian_Cupido.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Damian Cupido,1982,1982,2000,2005,53,1999,National,False,False,False,,none,False,False,
94,census,https://www.draftguru.com.au/players/damian_hampson/1,players/D/Damian_Hampson.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Damian Hampson,1970,1970,1993,1994,6,1990,National,False,False,False,,none,False,False,
95,census,https://www.draftguru.com.au/players/dan_curtin/1,players/D/Daniel_Curtin.html,bridged,offline_strong,NAME_VARIANT;BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Dan Curtin,2005,2005,2024,2025,32,2023,National,False,False,True,,none,False,True,
96,census,https://www.draftguru.com.au/players/daniel_annable/1,players/D/Daniel_Annable.html,target_not_registered,target_unregistered,TARGET_NOT_REGISTERED,Daniel Annable,2007,,,,,2025,National,False,False,False,,none,False,True,
97,census,https://www.draftguru.com.au/players/daniel_gorringe/1,players/D/Daniel_Gorringe.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Daniel Gorringe,1992,1992,2011,2016,26,2010,National,False,False,False,,none,False,False,
98,census,https://www.draftguru.com.au/players/daniel_harford/1,players/D/Daniel_Harford.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Daniel Harford,1977,1977,1995,2004,162,1994,National,False,False,False,,none,False,False,
99,census,https://www.draftguru.com.au/players/daniel_healy/1,players/D/Daniel_Healy.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Daniel Healy,1974,1974,1996,1999,38,1995,National,False,False,False,,none,False,False,
100,census,https://www.draftguru.com.au/players/daniel_mcalister/1,players/D/Daniel_McAlister.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Daniel McAlister,1978,1978,1997,2002,6,1996,National,False,False,False,,none,False,False,
101,census,https://www.draftguru.com.au/players/daniel_motlop/1,players/D/Daniel_Motlop.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Daniel Motlop,1982,1982,2001,2011,130,2000,National,False,False,False,,none,False,False,
102,census,https://www.draftguru.com.au/players/daniel_rich/1,players/D/Daniel_Rich.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Daniel Rich,1990,1990,2009,2023,275,2008,National,False,False,False,,none,False,False,
103,census,https://www.draftguru.com.au/players/daniel_wells/1,players/D/Daniel_Wells.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Daniel Wells,1985,1985,2003,2019,258,2002,National,False,False,False,,none,False,False,
104,census,https://www.draftguru.com.au/players/danny_roach/1,players/D/Danny_Roach.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Danny Roach,1982,1982,2001,2001,1,1999,National,False,False,False,,none,False,False,
105,census,https://www.draftguru.com.au/players/darcy_moore/1,players/D/Darcy_Moore.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Darcy Moore,1996,1996,2015,2025,195,2014,National,False,False,False,,none,False,False,
106,census,https://www.draftguru.com.au/players/darcy_parish/1,players/D/Darcy_Parish.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Darcy Parish,1997,1997,2016,2025,165,2015,National,False,False,False,,none,False,False,
107,census,https://www.draftguru.com.au/players/darren_davies/1,players/D/Darren_Davies.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT_TOLERANCE;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Darren Davies,1965,1966,1988,1991,39,1987,,False,False,False,,none,False,False,
108,census,https://www.draftguru.com.au/players/darren_gaspar/1,players/D/Darren_Gaspar.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Darren Gaspar,1976,1976,1994,2007,228,1993,National,False,False,False,,none,False,False,
109,census,https://www.draftguru.com.au/players/darren_kowal/1,players/D/Darren_Kowal.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Darren Kowal,1972,1972,1992,1999,105,1991,National,False,False,False,,none,False,False,
110,census,https://www.draftguru.com.au/players/david_armitage/1,players/D/David_Armitage.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,David Armitage,1988,1988,2007,2019,169,2006,National,False,False,False,,none,False,False,
111,census,https://www.draftguru.com.au/players/david_donato/1,players/D/David_Donato.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,David Donato,1970,1970,1991,1991,12,1990,National,False,False,False,,none,False,False,
112,census,https://www.draftguru.com.au/players/david_hale/1,players/D/David_Hale.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,David Hale,1984,1984,2003,2015,237,2001,National,False,False,False,,none,False,False,
113,census,https://www.draftguru.com.au/players/david_myers/1,players/D/David_Myers.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,David Myers,1989,1989,2008,2019,123,2007,National,False,False,False,,none,False,False,
114,census,https://www.draftguru.com.au/players/david_ogg/1,players/D/David_Ogg.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT_TOLERANCE;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,David Ogg,1967,1968,1991,1991,9,1990,National,False,False,False,,none,False,False,
115,census,https://www.draftguru.com.au/players/david_swallow/1,players/D/David_Swallow.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,David Swallow,1992,1992,2011,2025,249,2010,National,False,False,False,,none,False,False,
116,census,https://www.draftguru.com.au/players/david_trotter/1,players/D/David_Trotter.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,David Trotter,1986,1986,2005,2007,7,2003,National,False,False,False,,none,False,False,
117,census,https://www.draftguru.com.au/players/dean_turner/1,players/D/Dean_Turner.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT_TOLERANCE;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Dean Turner,1959,1960,1984,1990,110,1981,,False,False,False,,none,False,False,
118,census,https://www.draftguru.com.au/players/denver_grainger-barras/1,players/D/Denver_Grainger-Barras.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Denver Grainger-Barras,2002,2002,2021,2023,28,2020,National,False,False,False,,none,False,False,
119,census,https://www.draftguru.com.au/players/des_headland/1,players/D/Des_Headland.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Des Headland,1981,1981,1999,2010,166,1998,National,False,False,False,,none,False,False,
120,census,https://www.draftguru.com.au/players/dion_prestia/1,players/D/Dion_Prestia.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Dion Prestia,1992,1992,2011,2025,237,2010,National,False,False,False,,none,False,False,
121,census,https://www.draftguru.com.au/players/dion_scott/1,players/D/Dion_Scott.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Dion Scott,1970,1970,1990,1999,79,1988,National,False,False,False,,none,False,False,
122,census,https://www.draftguru.com.au/players/dom_tyson/1,players/D/Dom_Tyson.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Dom Tyson,1993,1993,2012,2021,113,2011,National,False,False,False,,none,False,False,
123,census,https://www.draftguru.com.au/players/drew_banfield/1,players/D/Drew_Banfield.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Drew Banfield,1974,1974,1993,2006,265,1992,National,False,False,False,,none,False,False,
124,census,https://www.draftguru.com.au/players/dustin_martin/1,players/D/Dustin_Martin.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Dustin Martin,1991,1991,2010,2024,302,2009,National,False,False,False,,none,False,False,
125,census,https://www.draftguru.com.au/players/dylan_patterson/1,players/D/Dylan_Patterson.html,target_not_registered,target_unregistered,TARGET_NOT_REGISTERED,Dylan Patterson,2007,,,,,2025,National,False,False,False,,none,False,True,
126,census,https://www.draftguru.com.au/players/dylan_smith/1,players/D/Dylan_Smith.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Dylan Smith,1982,1982,2001,2005,21,2000,National,False,False,False,,none,False,False,
127,census,https://www.draftguru.com.au/players/dylan_stephens/1,players/D/Dylan_Stephens.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Dylan Stephens,2001,2001,2020,2025,81,2019,National,False,False,False,,none,False,False,
128,census,https://www.draftguru.com.au/players/dyson_heppell/1,players/D/Dyson_Heppell.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Dyson Heppell,1992,1992,2011,2024,253,2010,National,False,False,False,,none,False,False,
129,census,https://www.draftguru.com.au/players/elijah_hollands/1,players/E/Elijah_Hollands.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Elijah Hollands,2002,2002,2022,2025,41,2020,National,False,False,False,,none,False,False,
130,census,https://www.draftguru.com.au/players/elijah_tsatas/1,players/E/Elijah_Tsatas.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Elijah Tsatas,2004,2004,2023,2025,16,2022,National,False,False,False,,none,False,False,
131,census,https://www.draftguru.com.au/players/ethan_read/1,players/E/Ethan_Read.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Ethan Read,2005,2005,2024,2025,25,2023,National,False,False,False,,none,False,False,
132,census,https://www.draftguru.com.au/players/farren_ray/1,players/F/Farren_Ray.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Farren Ray,1986,1986,2004,2016,209,2003,National,False,False,False,,none,False,False,
133,census,https://www.draftguru.com.au/players/finn_callaghan/1,players/F/Finn_Callaghan.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Finn Callaghan,2003,2003,2022,2025,71,2021,National,False,False,False,,none,False,False,
134,census,https://www.draftguru.com.au/players/finn_o'sullivan/1,players/F/Finn_OSullivan.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Finn O'Sullivan,2006,2006,2025,2025,22,2024,National,False,False,False,,none,False,False,
135,census,https://www.draftguru.com.au/players/fischer_mcasey/1,players/F/Fischer_McAsey.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Fischer McAsey,2001,2001,2020,2020,10,2019,National,False,False,False,,none,False,False,
136,census,https://www.draftguru.com.au/players/gary_rohan/1,players/G/Gary_Rohan.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Gary Rohan,1991,1991,2010,2024,204,2009,National,False,False,False,,none,False,False,
137,census,https://www.draftguru.com.au/players/gary_shaw/1,players/G/Gary_Shaw.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Gary Shaw,1959,1959,1983,1987,38,1982,,False,False,False,,none,False,False,
138,census,https://www.draftguru.com.au/players/george_wardlaw/1,players/G/George_Wardlaw.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,George Wardlaw,2004,2004,2023,2025,39,2022,National,False,False,False,,none,False,False,
139,census,https://www.draftguru.com.au/players/glenn_gorman/1,players/G/Glenn_Gorman.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Glenn Gorman,1976,1976,1996,1996,2,1993,National,False,False,False,,none,False,False,
140,census,https://www.draftguru.com.au/players/graham_polak/1,players/G/Graham_Polak.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Graham Polak,1984,1984,2002,2010,111,2001,National,False,False,False,,none,False,False,
141,census,https://www.draftguru.com.au/players/graham_wright/1,players/G/Graham_Wright.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Graham Wright,1968,1968,1988,1998,201,1987,,False,False,False,,none,False,False,
142,census,https://www.draftguru.com.au/players/grantley_fielke/1,players/G/Grantley_Fielke.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Grantley Fielke,1962,1962,1987,1992,40,1982,,False,False,False,,none,False,False,
143,census,https://www.draftguru.com.au/players/griffin_logue/1,players/G/Griffin_Logue.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Griffin Logue,1998,1998,2017,2025,97,2016,National,False,False,False,,none,False,False,
144,census,https://www.draftguru.com.au/players/hamish_hartlett/1,players/H/Hamish_Hartlett.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Hamish Hartlett,1990,1990,2009,2021,193,2008,National,False,False,False,,none,False,False,
145,census,https://www.draftguru.com.au/players/hamish_mcintosh/1,players/H/Hamish_McIntosh.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Hamish McIntosh,1984,1984,2005,2014,126,2002,National,False,False,False,,none,False,False,
146,census,https://www.draftguru.com.au/players/harley_bennell/1,players/H/Harley_Bennell.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT_TOLERANCE;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Harley Bennell,1992,1993,2011,2020,88,2010,National,False,False,False,,none,False,False,
147,census,https://www.draftguru.com.au/players/harley_reid/1,players/H/Harley_Reid.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Harley Reid,2005,2005,2024,2025,39,2023,National,False,False,False,,none,False,False,
148,census,https://www.draftguru.com.au/players/harry_dean/1,players/H/Harry_Dean.html,target_not_registered,target_unregistered,TARGET_NOT_REGISTERED,Harry Dean,2007,,,,,2025,National,False,False,False,,none,False,True,
149,census,https://www.draftguru.com.au/players/harry_mckay/1,players/H/Harry_McKay.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Harry McKay,1997,1997,2017,2025,140,2015,National,False,False,False,,none,False,False,
