source_key,family_key,family_name,person_a_name,person_a_role,person_a_wikipedia,person_a_clubs,person_a_legacy,person_a_profile,person_a_link,person_a_note,person_b_name,person_b_role,person_b_wikipedia,person_b_clubs,person_b_legacy,person_b_profile,person_b_link,person_b_note,relationship_label,source_label,evidence,extraction_method,source_revision_id,also_source_keys
9aae1d6a3f8aff4a26c47d17,bayes-0065,Bayes,Gavin Bayes,sibling,https://en.wikipedia.org/wiki/Gavin_Bayes,Richmond,unique:11260,players/G/Gavin_Bayes.html,unique,"name, played for a listed club (richmond)",Mark Bayes,sibling,https://en.wikipedia.org/wiki/Mark_Bayes,Sydney,unique:988,players/M/Mark_Bayes.html,unique,"name, played for a listed club (sydney)",brothers,siblings/brothers,Gavin and Mark are brothers.,prose_rule,1365040810,
046fa9e7f1bcc9c075c3bbac,beams-0066,Beams,Claye Beams,sibling,https://en.wikipedia.org/wiki/Claye_Beams,Brisbane Lions,unique:11893,players/C/Claye_Beams.html,unique,"name, played for a listed club (brisbane-lions)",Dayne Beams,sibling,https://en.wikipedia.org/wiki/Dayne_Beams,"Collingwood , Brisbane Lions",unique:11728,players/D/Dayne_Beams.html,unique,"name, played for a listed club (collingwood, brisbane-lions)",brothers,siblings/brothers,Claye and Dayne are brothers.,prose_rule,1365040810,
1004acece4b83204111aaa40,belcher-0072,Belcher,Allan Belcher,brother,https://en.wikipedia.org/wiki/Allan_Belcher,"Collingwood , Essendon",unique:5187,players/A/Allan_Belcher.html,unique,"name, played for a listed club (collingwood, essendon)",Vic Belcher,brother,https://en.wikipedia.org/wiki/Vic_Belcher,South Melbourne,unique:5438,players/V/Vic_Belcher.html,unique,"name, played for a listed club (sydney)",brothers,siblings/brothers,Alan and Vic were brothers.,prose_rule,1365040810,
c599449885d1d25a678a693b,bell-0073,Bell,Dennis Bell,sibling,https://en.wikipedia.org/wiki/Dennis_Bell_(footballer),Collingwood,unique:10016,players/D/Dennis_Bell.html,unique,"name, played for a listed club (collingwood)",John Bell,sibling,https://en.wikipedia.org/wiki/John_Bell_Jr._(footballer),Collingwood,resolved:10550,players/J/John_Bell0.html,unique,"name, played for a listed club (collingwood)",brothers,siblings/brothers,Dennis and John were brothers.,prose_rule,1365040810,
3ee2f17f85d7916b2efed591,bendle-0074,Bendle,Alby Bendle,sibling,https://en.wikipedia.org/wiki/Alby_Bendle,Geelong,unique:6856,players/A/Alby_Bendle.html,unique,"name, played for a listed club (geelong)",Bill Bendle,sibling,https://en.wikipedia.org/wiki/Bill_Bendle,Geelong,unique:6531,players/B/Bill_Bendle.html,unique,"name, played for a listed club (geelong)",brothers,siblings/brothers,Alby and Bill were brothers.,prose_rule,1365040810,
06ef8cff6fa12b03c45c2d06,berry-0076,Berry,Jarrod Berry,brother,https://en.wikipedia.org/wiki/Jarrod_Berry,Brisbane Lions,unique:12519,players/J/Jarrod_Berry.html,unique,"name, played for a listed club (brisbane-lions)",Tom Berry,brother,https://en.wikipedia.org/wiki/Tom_Berry_(Australian_footballer),"Brisbane Lions , Gold Coast",unique:12780,players/T/Tom_Berry.html,unique,"name, played for a listed club (brisbane-lions, gold-coast)",brothers,siblings/brothers,Jarrod and Thomas are brothers.,prose_rule,1365040810,
bcd58f8e8249215a12ce276e,besanko-0077,Besanko,Barry Besanko,sibling,https://en.wikipedia.org/wiki/Barry_Besanko,Essendon,unique:11045,players/B/Barry_Besanko.html,unique,"name, played for a listed club (essendon)",Neil Besanko,sibling,https://en.wikipedia.org/wiki/Neil_Besanko,"St Kilda , Essendon",unique:1526,players/N/Neil_Besanko.html,unique,"name, played for a listed club (st-kilda, essendon)",brothers,siblings/brothers,Barry and Neil are brothers.,prose_rule,1365040810,
f1757aba79a316a1e4780fcf,bewick-0079,Bewick,Corey Bewick,sibling,,West Perth,out_of_scope,,unmatched,listed clubs are not VFL/AFL clubs (West Perth),Darren Bewick,sibling,https://en.wikipedia.org/wiki/Darren_Bewick,"Essendon , West Perth",unique:311,players/D/Darren_Bewick.html,unique,"name, played for a listed club (essendon)",brothers,siblings/brothers,"Darren and Corey are brothers, Rohan and Shaun are Corey's identical twin sons.",prose_rule,1365040810,
c9a94baeb3bd26044387c08c,bickford-0081,Bickford,Albert Bickford,sibling,https://en.wikipedia.org/wiki/Albert_Bickford,"Carlton , Melbourne",unique:5387,players/A/Albert_Bickford.html,unique,"name, played for a listed club (carlton, melbourne)",Edric Bickford,sibling,https://en.wikipedia.org/wiki/Edric_Bickford,"Essendon , Carlton",unique:6065,players/E/Edric_Bickford.html,unique,"name, played for a listed club (essendon, carlton)",brothers,siblings/brothers,Albert and Edric were brothers.,prose_rule,1365040810,
e4b29e4ab8d556b063e5bc1e,blake-2-0084,Blake (2),George Blake,sibling,https://en.wikipedia.org/wiki/George_Blake_(athlete),"St Kilda , Carlton",unique:4243,players/G/George_Blake.html,unique,"name, played for a listed club (st-kilda, carlton)",Mick Blake,sibling,https://en.wikipedia.org/wiki/Mick_Blake,St Kilda,unique:4244,players/M/Mick_Blake.html,unique,"name, played for a listed club (st-kilda)",brothers,siblings/brothers,"Tom, George and Mick were all brothers.",prose_rule,1365040810,
6774af6b9b1f1d72788a980b,blake-2-0084,Blake (2),George Blake,sibling,https://en.wikipedia.org/wiki/George_Blake_(athlete),"St Kilda , Carlton",unique:4243,players/G/George_Blake.html,unique,"name, played for a listed club (st-kilda, carlton)",Tom Blake,sibling,https://en.wikipedia.org/wiki/Tom_Blake_(footballer),"Carlton , St Kilda",unique:4419,players/T/Tom_Blake.html,unique,"name, played for a listed club (carlton, st-kilda)",brothers,siblings/brothers,"Tom, George and Mick were all brothers.",prose_rule,1365040810,
58727f6ed5ccf900101579ea,blake-2-0084,Blake (2),Mick Blake,sibling,https://en.wikipedia.org/wiki/Mick_Blake,St Kilda,unique:4244,players/M/Mick_Blake.html,unique,"name, played for a listed club (st-kilda)",Tom Blake,sibling,https://en.wikipedia.org/wiki/Tom_Blake_(footballer),"Carlton , St Kilda",unique:4419,players/T/Tom_Blake.html,unique,"name, played for a listed club (carlton, st-kilda)",brothers,siblings/brothers,"Tom, George and Mick were all brothers.",prose_rule,1365040810,
c1e5eb11678fc1c96740b971,bond-0089,Bond,Shane Bond,sibling,https://en.wikipedia.org/wiki/Shane_Bond_(Australian_rules_footballer),"West Coast , Port Adelaide",resolved:816,players/S/Shane_Bond0.html,unique,"name, played for a listed club (west-coast, port-adelaide)",Troy Bond,sibling,https://en.wikipedia.org/wiki/Troy_Bond,"Port Adelaide , Carlton , Adelaide",unique:37,players/T/Troy_Bond.html,unique,"name, played for a listed club (port-adelaide, carlton, adelaide)",brothers,siblings/brothers,Shane and Troy are brothers.,prose_rule,1365040810,
66f8e2ae2c6abb1183e2a8ca,bourke-1-0093,Bourke (1),Damian Bourke,sibling,https://en.wikipedia.org/wiki/Damian_Bourke,"Geelong , Brisbane Bears",unique:109,players/D/Damian_Bourke.html,unique,"name, played for a listed club (geelong, brisbane-bears)",Tim Bourke,sibling,https://en.wikipedia.org/wiki/Tim_Bourke_(footballer),Geelong,unique:11442,players/T/Tim_Bourke.html,unique,"name, played for a listed club (geelong)",brothers,siblings/brothers,Damian and Tim are brothers and Damian is the father of Jordon.,prose_rule,1365040810,
358071f1e5c950b4cac36d83,bower-0097,Bower,Brendan Bower,brother,https://en.wikipedia.org/wiki/Brendan_Bower,"Richmond , Essendon , North Melbourne",unique:4019,players/B/Brendan_Bower.html,unique,"name, played for a listed club (richmond, essendon, north-melbourne)",Darren Bower,sibling,https://en.wikipedia.org/wiki/Darren_Bower,Richmond,unique:11345,players/D/Darren_Bower.html,unique,"name, played for a listed club (richmond)",brothers,siblings/brothers,Brendan is the elder brother of Darren and Nathan.,prose_rule,1365040810,
74ef487ff99a2ea1cf4a900b,bower-0097,Bower,Brendan Bower,brother,https://en.wikipedia.org/wiki/Brendan_Bower,"Richmond , Essendon , North Melbourne",unique:4019,players/B/Brendan_Bower.html,unique,"name, played for a listed club (richmond, essendon, north-melbourne)",Nathan Bower,sibling,https://en.wikipedia.org/wiki/Nathan_Bower,Richmond,unique:875,players/N/Nathan_Bower.html,unique,"name, played for a listed club (richmond)",brothers,siblings/brothers,Brendan is the elder brother of Darren and Nathan.,prose_rule,1365040810,
b63a67b8e20cfd361498c7ad,braddy-0101,Braddy,Craig Braddy,brother,https://en.wikipedia.org/wiki/Craig_Braddy,"Fitzroy , Sydney",unique:11059,players/C/Craig_Braddy.html,unique,"name, played for a listed club (fitzroy, sydney)",Shane Braddy,sibling,https://en.wikipedia.org/wiki/Shane_Braddy,Melbourne,unique:11085,players/S/Shane_Braddy.html,unique,"name, played for a listed club (melbourne)",brothers,siblings/brothers,Craig is the elder brother of Shane.,prose_rule,1365040810,
cf274427ceadb3df8d1f2525,bradley-0102,Bradley,Rupe Bradley,sibling,https://en.wikipedia.org/wiki/Rupe_Bradley,"Carlton , Fitzroy",unique:5178,players/R/Rupe_Bradley.html,unique,"name, played for a listed club (carlton, fitzroy)",Syd Bradley,sibling,https://en.wikipedia.org/wiki/Syd_Bradley,St Kilda,unique:5658,players/S/Syd_Bradley.html,unique,"name, played for a listed club (st-kilda)",brothers,siblings/brothers,Rupe and Syd were brothers.,prose_rule,1365040810,
c3b9a141497142cbecc11c3f,bradshaw-0103,Bradshaw,Daniel Bradshaw,brother,https://en.wikipedia.org/wiki/Daniel_Bradshaw,"Brisbane Bears , Brisbane Lions , Sydney",unique:134,players/D/Daniel_Bradshaw.html,unique,"name, played for a listed club (brisbane-bears, brisbane-lions, sydney)",Darren Bradshaw,sibling,https://en.wikipedia.org/wiki/Darren_Bradshaw_(Australian_footballer),Brisbane Lions,unique:1207,players/D/Darren_Bradshaw.html,unique,"name, played for a listed club (brisbane-lions)",brothers,siblings/brothers,Daniel is the elder brother of Darren.,prose_rule,1365040810,
0d6376c49a107e2405faf44d,brady-0104,Brady,Campbell Brady,sibling,https://en.wikipedia.org/wiki/Campbell_Brady,Melbourne,unique:6122,players/C/Campbell_Brady.html,unique,"name, played for a listed club (melbourne)",Laurie Brady,sibling,https://en.wikipedia.org/wiki/Laurie_Brady,Melbourne,unique:6123,players/L/Laurie_Brady.html,unique,"name, played for a listed club (melbourne)",brothers,siblings/brothers,Campbell and Laurie were brothers.,prose_rule,1365040810,
afldb-sibling-supplement:002,brayshaw-0106,Brayshaw,Andrew Brayshaw,brother,,,,players/A/Andrew_Brayshaw.html,resolved,"supplement (2026-09-05): Families page entry (https://en.wikipedia.org/wiki/List_of_Australian_rules_football_families, revision 1365040810, 'Brayshaw'): 'Ian is the father of Mark, who is the father of Angus, Hamish and Andrew' — sons of one father only, not itself brother evidence; the relationship is explicit in the players' own articles: Wikipedia 'Angus Brayshaw' (born 9 January 1996, Melbourne 2015-2023): 'His younger brother, Andrew, plays for Fremantle'. AFL Tables Andrew_Brayshaw: born 1999, Fremantle debut 2018",Angus Brayshaw,brother,,,,players/A/Angus_Brayshaw.html,resolved,"supplement (2026-09-05): Families page entry (https://en.wikipedia.org/wiki/List_of_Australian_rules_football_families, revision 1365040810, 'Brayshaw'): 'Ian is the father of Mark, who is the father of Angus, Hamish and Andrew' — sons of one father only, not itself brother evidence; the relationship is explicit in the players' own articles: Wikipedia 'Angus Brayshaw' (born 9 January 1996, Melbourne 2015-2023): 'His younger brother, Andrew, plays for Fremantle'. AFL Tables Andrew_Brayshaw: born 1999, Fremantle debut 2018",brothers,supplement,"Families page entry (https://en.wikipedia.org/wiki/List_of_Australian_rules_football_families, revision 1365040810, 'Brayshaw'): 'Ian is the father of Mark, who is the father of Angus, Hamish and Andrew' — sons of one father only, not itself brother evidence; the relationship is explicit in the players' own articles: Wikipedia 'Angus Brayshaw' (born 9 January 1996, Melbourne 2015-2023): 'His younger brother, Andrew, plays for Fremantle'. AFL Tables Andrew_Brayshaw: born 1999, Fremantle debut 2018",adjudication,,
afldb-sibling-supplement:003,brayshaw-0106,Brayshaw,Angus Brayshaw,brother,,,,players/A/Angus_Brayshaw.html,resolved,"supplement (2026-09-05): Families page entry (https://en.wikipedia.org/wiki/List_of_Australian_rules_football_families, revision 1365040810, 'Brayshaw'): 'Ian is the father of Mark, who is the father of Angus, Hamish and Andrew' — sons of one father only, not itself brother evidence; the relationship is explicit in the players' own articles: Wikipedia 'Angus Brayshaw': 'his other younger brother, Hamish Brayshaw, used to play for West Coast Eagles'. AFL Tables Hamish_Brayshaw: born 1998, West Coast 2020, 1 game",Hamish Brayshaw,brother,,,,players/H/Hamish_Brayshaw.html,resolved,"supplement (2026-09-05): Families page entry (https://en.wikipedia.org/wiki/List_of_Australian_rules_football_families, revision 1365040810, 'Brayshaw'): 'Ian is the father of Mark, who is the father of Angus, Hamish and Andrew' — sons of one father only, not itself brother evidence; the relationship is explicit in the players' own articles: Wikipedia 'Angus Brayshaw': 'his other younger brother, Hamish Brayshaw, used to play for West Coast Eagles'. AFL Tables Hamish_Brayshaw: born 1998, West Coast 2020, 1 game",brothers,supplement,"Families page entry (https://en.wikipedia.org/wiki/List_of_Australian_rules_football_families, revision 1365040810, 'Brayshaw'): 'Ian is the father of Mark, who is the father of Angus, Hamish and Andrew' — sons of one father only, not itself brother evidence; the relationship is explicit in the players' own articles: Wikipedia 'Angus Brayshaw': 'his other younger brother, Hamish Brayshaw, used to play for West Coast Eagles'. AFL Tables Hamish_Brayshaw: born 1998, West Coast 2020, 1 game",adjudication,,
d16daca794e6370699382cdc,brewer-0109,Brewer,Ian Brewer,brother,https://en.wikipedia.org/wiki/Ian_Brewer,"Collingwood , Claremont , Norwood",unique:2594,players/I/Ian_Brewer.html,unique,"name, played for a listed club (collingwood)",Ross Brewer,sibling,https://en.wikipedia.org/wiki/Ross_Brewer,"Melbourne , Collingwood , Richmond",unique:1549,players/R/Ross_Brewer.html,unique,"name, played for a listed club (melbourne, collingwood, richmond)",brothers,siblings/brothers,Ian is the elder brother of Ross,prose_rule,1365040810,
5c248de111274620a25ccc50,briedis-0110,Briedis,Arnold Briedis,sibling,https://en.wikipedia.org/wiki/Arnold_Briedis,North Melbourne,unique:1553,players/A/Arnold_Briedis.html,unique,"name, played for a listed club (north-melbourne)",Robert Briedis,sibling,https://en.wikipedia.org/wiki/Robert_Briedis,North Melbourne,unique:10862,players/R/Robert_Briedis.html,unique,"name, played for a listed club (north-melbourne)",brothers,siblings/brothers,Arnold and Robert are brothers.,prose_rule,1365040810,
f613e2dc845df8a02841af45,brittain-0111,Brittain,Wayne Brittain,brother,https://en.wikipedia.org/wiki/Wayne_Brittain,Carlton coach,unmatched,,unmatched,listed clubs are not VFL/AFL clubs (Carlton coach),Craig Brittain,sibling,https://en.wikipedia.org/wiki/Craig_Brittain,North Melbourne,unique:11207,players/C/Craig_Brittain.html,unique,"name, played for a listed club (north-melbourne)",brothers,siblings/brothers,Wayne is the elder brother of Craig.,prose_rule,1365040810,
d09f4935749620f604558c94,brooksby-0113,Brooksby,Graham Brooksby,sibling,,,unmatched,,unmatched,no VFL/AFL player of that name,Phil Brooksby,sibling,,,unmatched,,unmatched,no VFL/AFL player of that name,brothers,siblings/brothers,Phil and Graham are brothers and Phil is the father of Keegan.,prose_rule,1365040810,
be20f3b38b473eed0d524289,brophy-0114,Brophy,Bernie Brophy,sibling,https://en.wikipedia.org/wiki/Bernie_Brophy_(footballer),Fitzroy,unique:5738,players/B/Bernie_Brophy.html,unique,"name, played for a listed club (fitzroy)",Frank Brophy,sibling,https://en.wikipedia.org/wiki/Frank_Brophy_(footballer),Fitzroy,unique:4957,players/F/Frank_Brophy.html,unique,"name, played for a listed club (fitzroy)",brothers,siblings/brothers,"Bernie, Frank and Joe were brothers.",prose_rule,1365040810,
b77e64e9979ba0b9587e1b5f,brophy-0114,Brophy,Bernie Brophy,sibling,https://en.wikipedia.org/wiki/Bernie_Brophy_(footballer),Fitzroy,unique:5738,players/B/Bernie_Brophy.html,unique,"name, played for a listed club (fitzroy)",Joe Brophy,sibling,https://en.wikipedia.org/wiki/Joe_Brophy,Fitzroy,unique:5857,players/J/Joe_Brophy.html,unique,"name, played for a listed club (fitzroy)",brothers,siblings/brothers,"Bernie, Frank and Joe were brothers.",prose_rule,1365040810,
21d3522acc8001dbfd5df97e,brophy-0114,Brophy,Frank Brophy,sibling,https://en.wikipedia.org/wiki/Frank_Brophy_(footballer),Fitzroy,unique:4957,players/F/Frank_Brophy.html,unique,"name, played for a listed club (fitzroy)",Joe Brophy,sibling,https://en.wikipedia.org/wiki/Joe_Brophy,Fitzroy,unique:5857,players/J/Joe_Brophy.html,unique,"name, played for a listed club (fitzroy)",brothers,siblings/brothers,"Bernie, Frank and Joe were brothers.",prose_rule,1365040810,
9fc5f587c37b97271bf13df3,brown-3-0117,Brown (3),Jack Brown,sibling,https://en.wikipedia.org/wiki/Jack_Brown_(Australian_footballer),St Kilda,unique:5659,players/J/Jack_Brown.html,unique,"name, played for a listed club (st-kilda)",Ted Brown,sibling,https://en.wikipedia.org/wiki/Ted_Brown_(Australian_footballer),"St Kilda , Carlton",unique:5908,players/T/Ted_Brown.html,unique,"name, played for a listed club (st-kilda, carlton)",brothers,siblings/brothers,Jack and Ted were brothers and Ted was the father of Vin and John.,prose_rule,1365040810,
